,idx,word,pos,n_w,n_d,tf,i_d,idf,tf_idf
14558,588,important,JJ,1,15,0.06666666666666667,7,4.622167762356662,0.30814451749044414
14565,589,excellent,JJ,1,16,0.0625,7,4.622167762356662,0.2888854851472914
14569,589,key,JJ,1,16,0.0625,2,5.87493073085203,0.3671831706782519
14599,591,considerably,RB,1,36,0.027777777777777776,2,5.87493073085203,0.1631925203014453
14600,591,smaller,JJR,1,36,0.027777777777777776,19,3.623638932245535,0.10065663700682041
14602,591,other,JJ,1,36,0.027777777777777776,16,3.7954891891721947,0.10543025525478318
14603,591,recent,JJ,1,36,0.027777777777777776,7,4.622167762356662,0.12839354895435173
14610,591,same,JJ,1,36,0.027777777777777776,29,3.2007820814255017,0.0889106133729306
14641,593,mid,JJ,1,20,0.05,4,5.181783550292085,0.25908917751460425
14642,593,-,JJ,1,20,0.05,140,1.6264354888026713,0.08132177444013357
14650,593,equivalent,JJ,1,20,0.05,1,6.568077911411976,0.3284038955705988
14656,594,new,JJ,1,41,0.024390243902439025,78,2.211369084722384,0.0539358313346923
14659,594,single,JJ,1,41,0.024390243902439025,9,4.370853334075757,0.10660617887989651
14668,594,nearly,RB,2,41,0.04878048780487805,7,4.622167762356662,0.22547159816373963
14671,594,quicker,JJR,1,41,0.024390243902439025,3,5.469465622743866,0.13340160055472844
14680,594,multi,JJ,1,41,0.024390243902439025,3,5.469465622743866,0.13340160055472844
14681,594,-,JJ,5,41,0.12195121951219512,140,1.6264354888026713,0.19834579131739893
14682,594,core,JJ,2,41,0.04878048780487805,2,5.87493073085203,0.28658198687083075
14685,594,nearly,RB,2,41,0.04878048780487805,7,4.622167762356662,0.22547159816373963
14694,594,better,RB,1,41,0.024390243902439025,25,3.349202086543775,0.08168785576936037
14701,595,easily,RB,1,15,0.06666666666666667,14,3.929020581796717,0.2619347054531145
14704,595,more,RBR,1,15,0.06666666666666667,59,2.490540467506256,0.16603603116708374
14705,595,expensive,JJ,1,15,0.06666666666666667,4,5.181783550292085,0.345452236686139
14732,596,single,JJ,1,32,0.03125,9,4.370853334075757,0.1365891666898674
14736,596,nearly,RB,1,32,0.03125,7,4.622167762356662,0.1444427425736457
14739,596,multi,JJ,1,32,0.03125,3,5.469465622743866,0.1709208007107458
14740,596,-,JJ,4,32,0.125,140,1.6264354888026713,0.2033044361003339
14741,596,core,JJ,2,32,0.0625,2,5.87493073085203,0.3671831706782519
14755,597,well,RB,1,16,0.0625,26,3.3099813733904937,0.20687383583690586
14763,598,n’t,RB,1,8,0.125,80,2.186051276738094,0.2732564095922618
14764,598,merely,RB,1,8,0.125,4,5.181783550292085,0.6477229437865106
14775,599,supersonic,JJ,1,11,0.09090909090909091,2,5.87493073085203,0.5340846118956392
14781,600,as,RB,2,13,0.15384615384615385,72,2.2914117923959205,0.352524891137834
14782,600,close,JJ,1,13,0.07692307692307693,3,5.469465622743866,0.4207281248264512
14788,600,ever,RB,1,13,0.07692307692307693,12,4.083171261623976,0.3140900970479982
14793,601,not,RB,1,6,0.16666666666666666,64,2.409194828052304,0.4015324713420506
14794,601,just,RB,1,6,0.16666666666666666,31,3.1340907069268296,0.5223484511544716
14795,601,great,JJ,1,6,0.16666666666666666,16,3.7954891891721947,0.6325815315286991
14800,602,new,JJ,1,25,0.04,78,2.211369084722384,0.08845476338889537
14801,602,high,JJ,1,25,0.04,4,5.181783550292085,0.2072713420116834
14804,602,mid,JJ,1,25,0.04,4,5.181783550292085,0.2072713420116834
14805,602,-,JJ,1,25,0.04,140,1.6264354888026713,0.06505741955210685
14806,602,range,JJ,1,25,0.04,17,3.7348645673557597,0.1493945826942304
14818,602,next,JJ,1,25,0.04,4,5.181783550292085,0.2072713420116834
14819,602,few,JJ,1,25,0.04,16,3.7954891891721947,0.1518195675668878
14826,603,n’t,RB,1,8,0.125,80,2.186051276738094,0.2732564095922618
14827,603,merely,RB,1,8,0.125,4,5.181783550292085,0.6477229437865106
14838,604,supersonic,JJ,1,11,0.09090909090909091,2,5.87493073085203,0.5340846118956392
14848,605,normally,RB,1,23,0.043478260869565216,2,5.87493073085203,0.25543177090661
14852,605,deeper,JJR,1,23,0.043478260869565216,1,6.568077911411976,0.28556860484399893
14856,605,few,JJ,1,23,0.043478260869565216,16,3.7954891891721947,0.16502126909444323
14864,606,not,RB,1,3,0.3333333333333333,64,2.409194828052304,0.8030649426841012
14865,606,here,RB,1,3,0.3333333333333333,15,3.8600277103097658,1.2866759034365884
14875,608,perfect,JJ,1,4,0.25,5,4.958639998977875,1.2396599997444688
14878,609,basic,JJ,1,13,0.07692307692307693,2,5.87493073085203,0.4519177485270793
14918,611,right,JJ,1,26,0.038461538461538464,14,3.929020581796717,0.15111617622295065
14927,611,other,JJ,1,26,0.038461538461538464,16,3.7954891891721947,0.1459803534296998
14932,611,n’t,RB,1,26,0.038461538461538464,80,2.186051276738094,0.08407889525915747
14934,611,more,JJR,1,26,0.038461538461538464,59,2.490540467506256,0.09579001798100986
14936,611,later,RB,1,26,0.038461538461538464,3,5.469465622743866,0.2103640624132256
14940,612,past,JJ,1,17,0.058823529411764705,5,4.958639998977875,0.29168470582222794
14947,612,new,JJ,1,17,0.058823529411764705,78,2.211369084722384,0.13008053439543435
14953,612,adequate,JJ,1,17,0.058823529411764705,2,5.87493073085203,0.34558416063835473
14967,613,only,RB,1,35,0.02857142857142857,28,3.2358734012367716,0.09245352574962204
14974,613,well,RB,1,35,0.02857142857142857,26,3.3099813733904937,0.09457089638258553
14975,613,more,JJR,1,35,0.02857142857142857,59,2.490540467506256,0.07115829907160731
14983,613,old,JJ,1,35,0.02857142857142857,16,3.7954891891721947,0.1084425482620627
14984,613,podcast,JJ,1,35,0.02857142857142857,1,6.568077911411976,0.18765936889748502
14987,613,unnecessary,JJ,1,35,0.02857142857142857,1,6.568077911411976,0.18765936889748502
15010,615,extra,JJ,1,19,0.05263157894736842,4,5.181783550292085,0.2727254500153729
15019,615,not,RB,1,19,0.05263157894736842,64,2.409194828052304,0.1267997277922265
15021,615,bad,JJ,1,19,0.05263157894736842,4,5.181783550292085,0.2727254500153729
15029,616,n’t,RB,1,24,0.041666666666666664,80,2.186051276738094,0.09108546986408725
15031,616,much,RB,1,24,0.041666666666666664,28,3.2358734012367716,0.13482805838486547
15046,616,annoying,JJ,1,24,0.041666666666666664,1,6.568077911411976,0.273669912975499
15063,617,constantly,RB,1,20,0.05,1,6.568077911411976,0.3284038955705988
15065,617,old,JJ,1,20,0.05,16,3.7954891891721947,0.18977445945860974
15070,618,n’t,RB,1,9,0.1111111111111111,80,2.186051276738094,0.24289458630423266
15080,619,much,JJ,1,28,0.03571428571428571,28,3.2358734012367716,0.11556690718702756
15084,619,serious,JJ,1,28,0.03571428571428571,2,5.87493073085203,0.2098189546732868
15093,619,small,JJ,1,28,0.03571428571428571,33,3.0715703499454956,0.10969894106948198
15101,619,most,JJS,1,28,0.03571428571428571,36,2.984558972955866,0.10659139189128092
15102,619,heavy,JJ,1,28,0.03571428571428571,8,4.48863636973214,0.16030844177614784
15112,620,die,JJ,1,28,0.03571428571428571,1,6.568077911411976,0.23457421112185628
15114,620,hard,JJ,1,28,0.03571428571428571,9,4.370853334075757,0.15610190478841987
15115,620,small,JJ,1,28,0.03571428571428571,33,3.0715703499454956,0.10969894106948198
15131,620,most,JJS,1,28,0.03571428571428571,36,2.984558972955866,0.10659139189128092
15137,621,n’t,RB,1,10,0.1,80,2.186051276738094,0.21860512767380944
15146,622,slow,JJ,1,22,0.045454545454545456,5,4.958639998977875,0.22539272722626708
15156,622,n’t,RB,1,22,0.045454545454545456,80,2.186051276738094,0.09936596712445883
15163,622,yet,RB,1,22,0.045454545454545456,7,4.622167762356662,0.21009853465257558
15167,623,little,JJ,1,18,0.05555555555555555,16,3.7954891891721947,0.21086051050956636
15173,623,most,JJS,1,18,0.05555555555555555,36,2.984558972955866,0.16580883183088144
15183,624,as,RB,2,22,0.09090909090909091,72,2.2914117923959205,0.2083101629450837
15184,624,far,RB,1,22,0.045454545454545456,12,4.083171261623976,0.18559869371018073
15194,624,more,JJR,1,22,0.045454545454545456,59,2.490540467506256,0.11320638488664801
15208,625,dual,JJ,1,26,0.038461538461538464,1,6.568077911411976,0.25261838120815294
15216,625,useful,JJ,1,26,0.038461538461538464,3,5.469465622743866,0.2103640624132256
15224,625,surprising,JJ,1,26,0.038461538461538464,4,5.181783550292085,0.19929936731892636
15276,628,local,JJ,1,26,0.038461538461538464,1,6.568077911411976,0.25261838120815294
15282,629,fast,RB,1,22,0.045454545454545456,9,4.370853334075757,0.19867515154889803
15289,629,unfortunately,RB,1,22,0.045454545454545456,1,6.568077911411976,0.2985489959732716
15290,629,not,RB,1,22,0.045454545454545456,64,2.409194828052304,0.10950885582055928
15306,630,new,JJ,1,37,0.02702702702702703,78,2.211369084722384,0.0597667320195239
15310,630,very,RB,1,37,0.02702702702702703,12,4.083171261623976,0.11035598004389124
15311,630,little,JJ,1,37,0.02702702702702703,16,3.7954891891721947,0.1025807888965458
15327,630,n’t,RB,1,37,0.02702702702702703,80,2.186051276738094,0.059082466938867415
15331,630,long,RB,1,37,0.02702702702702703,8,4.48863636973214,0.12131449647924702
15332,630,enough,RB,1,37,0.02702702702702703,12,4.083171261623976,0.11035598004389124
15347,631,not,RB,1,15,0.06666666666666667,64,2.409194828052304,0.16061298853682027
15349,631,heavy,JJ,1,15,0.06666666666666667,8,4.48863636973214,0.2992424246488093
15354,632,personal,JJ,1,27,0.037037037037037035,1,6.568077911411976,0.2432621448671102
15385,633,last,RB,3,24,0.125,15,3.8600277103097658,0.4825034637887207
15391,633,n’t,RB,1,24,0.041666666666666664,80,2.186051276738094,0.09108546986408725
15398,633,many,JJ,1,24,0.041666666666666664,17,3.7348645673557597,0.15561935697315665
15413,635,heavy,JJ,1,9,0.1111111111111111,8,4.48863636973214,0.49873737441468213
15417,635,more,JJR,1,9,0.1111111111111111,59,2.490540467506256,0.2767267186118062
15421,636,half,JJ,1,18,0.05555555555555555,10,4.26549281841793,0.23697182324544053
15432,636,full,JJ,1,18,0.05555555555555555,5,4.958639998977875,0.27547999994321526
15444,637,3d,JJ,1,31,0.03225806451612903,1,6.568077911411976,0.21187348101328954
15461,637,necessary,JJ,1,31,0.03225806451612903,2,5.87493073085203,0.1895138945436139
15472,638,earlier,RBR,1,27,0.037037037037037035,1,6.568077911411976,0.2432621448671102
15478,638,n’t,RB,2,27,0.07407407407407407,80,2.186051276738094,0.16192972420282178
15484,638,small,JJ,1,27,0.037037037037037035,33,3.0715703499454956,0.11376186481279613
15488,638,n’t,RB,2,27,0.07407407407407407,80,2.186051276738094,0.16192972420282178
15489,638,ideal,JJ,1,27,0.037037037037037035,3,5.469465622743866,0.2025728008423654
15507,639,larger,JJR,1,14,0.07142857142857142,13,4.003128553950439,0.28593775385360276
15514,640,real,JJ,1,28,0.03571428571428571,9,4.370853334075757,0.15610190478841987
15516,640,android,JJ,2,28,0.07142857142857142,22,3.47703545805366,0.24835967557526142
15527,640,just,RB,1,28,0.03571428571428571,31,3.1340907069268296,0.11193181096167248
15545,641,recently,RB,1,15,0.06666666666666667,2,5.87493073085203,0.3916620487234687
15567,643,certainly,RB,1,9,0.1111111111111111,5,4.958639998977875,0.5509599998864305
15569,643,n’t,RB,1,9,0.1111111111111111,80,2.186051276738094,0.24289458630423266
15576,644,however,RB,1,12,0.08333333333333333,16,3.7954891891721947,0.31629076576434956
15581,644,n’t,RB,1,12,0.08333333333333333,80,2.186051276738094,0.1821709397281745
15605,645,longer,RBR,1,22,0.045454545454545456,6,4.77631844218392,0.21710538373563276
15629,648,back,RB,1,29,0.034482758620689655,18,3.6777061535158113,0.12681745356951074
15631,648,forth,RB,1,29,0.034482758620689655,1,6.568077911411976,0.22648544522110262
15637,648,ever,RB,1,29,0.034482758620689655,12,4.083171261623976,0.1407990090215164
15642,648,first,JJ,1,29,0.034482758620689655,9,4.370853334075757,0.15071908048537092
15644,648,real,JJ,1,29,0.034482758620689655,9,4.370853334075757,0.15071908048537092
15657,649,always,RB,1,7,0.14285714285714285,5,4.958639998977875,0.7083771427111251
15659,649,ios,JJ,1,7,0.14285714285714285,22,3.47703545805366,0.49671935115052285
15660,649,preferable,JJ,1,7,0.14285714285714285,1,6.568077911411976,0.9382968444874251
15666,650,quicker,JJR,1,13,0.07692307692307693,3,5.469465622743866,0.4207281248264512
15668,650,more,RBR,2,13,0.15384615384615385,59,2.490540467506256,0.38316007192403945
15669,650,secure,JJ,1,13,0.07692307692307693,3,5.469465622743866,0.4207281248264512
15672,650,more,RBR,2,13,0.15384615384615385,59,2.490540467506256,0.38316007192403945
15673,650,attractive,JJ,1,13,0.07692307692307693,2,5.87493073085203,0.4519177485270793
15682,651,pointless,JJ,1,15,0.06666666666666667,1,6.568077911411976,0.43787186076079837
15686,651,most,JJS,1,15,0.06666666666666667,36,2.984558972955866,0.19897059819705773
15694,652,possible,JJ,1,27,0.037037037037037035,3,5.469465622743866,0.2025728008423654
15703,652,mostly,RB,1,27,0.037037037037037035,3,5.469465622743866,0.2025728008423654
15712,652,rather,RB,1,27,0.037037037037037035,10,4.26549281841793,0.15798121549696037
15713,652,not,RB,1,27,0.037037037037037035,64,2.409194828052304,0.08922943807601125
15719,653,not,RB,1,24,0.041666666666666664,64,2.409194828052304,0.10038311783551265
15728,653,here,RB,1,24,0.041666666666666664,15,3.8600277103097658,0.16083448792957356
15734,653,few,JJ,1,24,0.041666666666666664,16,3.7954891891721947,0.15814538288217478
15735,653,important,JJ,1,24,0.041666666666666664,7,4.622167762356662,0.1925903234315276
15764,656,absolute,JJ,1,9,0.1111111111111111,2,5.87493073085203,0.6527700812057812
15769,657,new,JJ,2,29,0.06896551724137931,78,2.211369084722384,0.15250821273947476
15771,657,old,JJ,2,29,0.06896551724137931,16,3.7954891891721947,0.2617578751153238
15775,657,other,JJ,1,29,0.034482758620689655,16,3.7954891891721947,0.1308789375576619
15777,657,then,RB,1,29,0.034482758620689655,10,4.26549281841793,0.14708595925579068
15787,657,old,JJ,2,29,0.06896551724137931,16,3.7954891891721947,0.2617578751153238
15793,657,new,JJ,2,29,0.06896551724137931,78,2.211369084722384,0.15250821273947476
15811,658,available,JJ,1,17,0.058823529411764705,7,4.622167762356662,0.27189222131509777
15828,659,back,RB,1,28,0.03571428571428571,18,3.6777061535158113,0.1313466483398504
15835,659,n’t,RB,1,28,0.03571428571428571,80,2.186051276738094,0.07807325988350336
15836,659,true,JJ,1,28,0.03571428571428571,9,4.370853334075757,0.15610190478841987
15846,660,ready,JJ,1,21,0.047619047619047616,2,5.87493073085203,0.27975860623104903
15853,660,previous,JJ,1,21,0.047619047619047616,1,6.568077911411976,0.31276561482914167
15855,660,available,JJ,1,21,0.047619047619047616,7,4.622167762356662,0.22010322677888866
15860,660,flat,JJ,1,21,0.047619047619047616,5,4.958639998977875,0.23612571423704168
15875,661,new,JJ,2,33,0.06060606060606061,78,2.211369084722384,0.13402236877105358
15878,661,n’t,RB,1,33,0.030303030303030304,80,2.186051276738094,0.06624397808297255
15881,661,new,JJ,2,33,0.06060606060606061,78,2.211369084722384,0.13402236877105358
15892,661,later,JJ,1,33,0.030303030303030304,3,5.469465622743866,0.16574138250738987
15906,662,n’t,RB,1,14,0.07142857142857142,80,2.186051276738094,0.15614651976700672
15913,663,new,JJ,1,15,0.06666666666666667,78,2.211369084722384,0.14742460564815893
15920,663,however,RB,1,15,0.06666666666666667,16,3.7954891891721947,0.25303261261147963
15934,664,new,JJ,1,14,0.07142857142857142,78,2.211369084722384,0.15795493462302743
15942,665,frustrating,JJ,1,7,0.14285714285714285,3,5.469465622743866,0.7813522318205522
15948,666,also,RB,1,8,0.125,30,3.1668805297498204,0.39586006621872755
15955,667,facial,JJ,1,24,0.041666666666666664,3,5.469465622743866,0.22789440094766106
15960,667,fast,JJ,1,24,0.041666666666666664,9,4.370853334075757,0.1821188889198232
15962,667,secure,JJ,1,24,0.041666666666666664,3,5.469465622743866,0.22789440094766106
15966,667,true,JJ,1,24,0.041666666666666664,9,4.370853334075757,0.1821188889198232
15974,667,pure,JJ,1,24,0.041666666666666664,1,6.568077911411976,0.273669912975499
15980,668,fast,JJ,1,10,0.1,9,4.370853334075757,0.4370853334075757
15982,668,fluid,JJ,1,10,0.1,1,6.568077911411976,0.6568077911411976
15985,668,secure,JJ,1,10,0.1,3,5.469465622743866,0.5469465622743866
15988,669,again,RB,1,14,0.07142857142857142,10,4.26549281841793,0.30467805845842355
15998,669,older,JJR,1,14,0.07142857142857142,12,4.083171261623976,0.2916550901159983
16004,670,never,RB,1,14,0.07142857142857142,6,4.77631844218392,0.34116560301313714
16011,670,n’t,RB,1,14,0.07142857142857142,80,2.186051276738094,0.15614651976700672
16085,675,monthly,RB,1,13,0.07692307692307693,1,6.568077911411976,0.5052367624163059
16089,676,n’t,RB,1,9,0.1111111111111111,80,2.186051276738094,0.24289458630423266
16099,677,inexpensive,JJ,1,22,0.045454545454545456,2,5.87493073085203,0.2670423059478196
16104,677,small,JJ,1,22,0.045454545454545456,33,3.0715703499454956,0.13961683408843162
16113,677,less,RBR,1,22,0.045454545454545456,23,3.432583695482826,0.15602653161285573
16114,677,likely,JJ,1,22,0.045454545454545456,12,4.083171261623976,0.18559869371018073
16118,678,just,RB,1,11,0.09090909090909091,31,3.1340907069268296,0.28491733699334815
16127,678,good,JJ,1,11,0.09090909090909091,20,3.572345637857985,0.3247586943507259
16137,679,not,RB,1,25,0.04,64,2.409194828052304,0.09636779312209216
16138,679,likely,JJ,1,25,0.04,12,4.083171261623976,0.16332685046495904
16145,679,probably,RB,1,25,0.04,4,5.181783550292085,0.2072713420116834
16147,679,n’t,RB,1,25,0.04,80,2.186051276738094,0.08744205106952377
16156,680,worth,JJ,1,23,0.043478260869565216,4,5.181783550292085,0.2252949369692211
16162,680,most,JJS,1,23,0.043478260869565216,36,2.984558972955866,0.12976343360677678
16167,680,large,JJ,1,23,0.043478260869565216,4,5.181783550292085,0.2252949369692211
16170,680,physical,JJ,1,23,0.043478260869565216,5,4.958639998977875,0.21559304343382066
16180,681,better,JJR,1,24,0.041666666666666664,25,3.349202086543775,0.13955008693932394
16198,681,other,JJ,1,24,0.041666666666666664,16,3.7954891891721947,0.15814538288217478
16206,682,good,JJ,1,14,0.07142857142857142,20,3.572345637857985,0.2551675455612846
